Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
2563;11;20;14;17;250006;250000
2564;11;20;14;17;250006;250000
2565;7;20;9;17;250006;250000
2566;12;20;9;17;249997;250000
2567;7;20;13;17;250010;250000
2568;7;20;13;17;250006;250000
2569;11;20;454;17;250446;250000
2570;7;20;13;17;250006;250000
2571;15;20;9;17;249997;250000
2572;15;20;14;17;250002;250000
2573;15;20;14;17;250002;250000
2574;11;20;14;17;250006;250000
2575;7;20;9;17;250002;250000
2576;11;20;14;17;250006;250000
2577;15;20;14;17;250002;250000
2578;7;20;13;17;250010;250000
2579;7;20;13;17;250010;250000
2580;11;20;9;17;250001;250000
2581;12;20;13;17;250001;250000
2582;12;20;13;17;250001;250000
2583;11;20;14;17;250006;250000
2584;7;20;13;17;250010;250000
2585;12;20;13;17;250001;250000
2586;15;20;14;17;250002;250000
2587;12;20;9;17;249997;250000
2588;11;20;14;17;250006;250000
2589;7;20;13;17;250010;250000
2590;7;20;13;17;250010;250000
2591;11;20;9;17;250001;250000
2592;11;20;14;17;250006;250000
2593;11;20;14;17;250006;250000
2594;11;20;14;17;250006;250000
2595;15;20;14;17;250002;250000
2596;7;20;13;17;250010;250000
2597;11;20;9;17;250001;250000
2598;7;20;9;17;250006;250000
2599;11;20;14;17;250006;250000
2600;7;20;13;17;250010;250000
2601;7;20;9;17;250006;250000
2602;7;20;13;17;250010;250000
2603;16;20;13;17;250001;250000
2604;11;20;14;17;250006;250000
2605;11;20;9;17;250001;250000
2606;11;20;9;17;250001;250000
2607;7;20;13;17;250010;250000
2608;11;20;9;17;250001;250000
2609;11;20;9;17;250001;250000
2610;7;20;9;17;250006;250000
2611;15;20;9;17;249997;250000
2612;11;20;14;17;250006;250000
2613;11;20;9;17;250001;250000
2614;12;20;9;17;249997;250000
2615;12;20;13;17;250001;250000
2616;11;20;14;17;250006;250000
2617;11;20;14;17;250006;250000
2618;11;20;9;17;250001;250000
2619;11;19;14;17;250006;250000
2620;15;19;9;17;249997;250000
2621;15;19;14;17;250002;250000
2622;15;19;14;17;250002;250000
2623;16;19;13;17;250001;250000
2624;11;19;9;17;250001;250000
2625;11;19;14;17;250006;250000
2626;15;19;14;17;250002;250000
2627;11;19;14;17;250006;250000
2628;7;19;13;17;250010;250000
2629;16;19;13;17;250001;250000
2630;11;19;14;17;250006;250000
2631;11;19;9;17;250001;250000
2632;11;19;9;17;250001;250000
2633;7;19;9;17;250006;250000
2634;16;19;9;17;249997;250000
2635;16;19;9;17;249997;250000
2636;15;19;14;17;250002;250000
2637;7;19;13;17;250010;250000
2638;7;19;9;17;250006;250000
2639;7;19;9;17;250006;250000
2640;15;19;14;17;250002;250000
2641;11;19;9;17;250001;250000
2642;11;19;14;17;250006;250000
2643;11;19;14;17;250006;250000
2644;7;19;13;17;250010;250000
2645;12;19;13;17;250001;250000
2646;628;20;9;17;249385;250000
2647;7;20;9;17;250006;250000
2648;7;20;13;17;250006;250000
2649;16;20;9;17;249997;250000
2650;12;20;9;17;249997;250000
2651;11;20;9;17;250001;250000
2652;11;20;9;17;250001;250000
2653;12;20;9;17;249997;250000
2654;11;20;9;17;250001;250000
2655;11;20;9;17;250001;250000
2656;7;20;13;17;250010;250000
2657;11;20;14;17;250006;250000
2658;11;20;9;17;250001;250000
2659;11;20;9;17;250001;250000
2660;7;20;13;17;250010;250000
2661;7;20;4;17;250001;250000
2662;15;20;9;17;249997;250000
2663;7;20;13;17;250006;250000
2664;11;20;14;17;250006;250000
2665;16;20;13;17;250001;250000
2666;15;20;9;17;249997;250000
2667;16;20;13;17;250001;250000
2668;11;20;14;17;250006;250000
2669;12;20;9;17;249997;250000
2670;7;20;9;17;250006;250000
2671;11;20;14;17;250006;250000
2672;16;20;13;17;250001;250000
2673;15;20;14;17;250002;250000
2674;15;20;9;17;249997;250000
2675;7;20;9;17;250006;250000
2676;11;20;14;17;250006;250000
2677;11;20;14;17;250006;250000
2678;11;20;9;17;250001;250000
2679;11;20;9;17;250001;250000
2680;12;20;186;17;250174;250000
2681;12;20;9;17;249997;250000
2682;7;20;13;17;250010;250000
2683;7;20;13;17;250006;250000
2684;11;20;9;17;250001;250000
2685;15;20;18;17;250006;250000
2686;16;20;13;17;250001;250000
2687;11;20;14;17;250006;250000
2688;15;20;9;17;249997;250000
2689;7;20;9;17;250006;250000
2690;69;20;13;17;249946;250000
2691;60;20;13;17;249955;250000
2692;40;20;9;17;249972;250000
2693;56;20;10;17;249956;250000
2694;24;20;13;17;249992;250000
2695;20;20;14;17;249997;250000
2696;15;20;9;17;249997;250000
2697;11;20;9;17;250001;250000
2698;15;20;14;17;250002;250000
2699;7;20;13;17;250010;250000
2700;7;20;13;17;250010;250000
2701;7;20;13;17;250010;250000
2702;7;20;9;17;250006;250000
2703;15;20;9;17;249997;250000
2704;11;20;18;17;250010;250000
2705;11;20;9;17;250001;250000
2706;11;20;9;17;250001;250000
2707;11;20;9;17;250001;250000
2708;15;20;14;17;250002;250000
2709;7;20;13;17;250010;250000
2710;15;20;14;17;250002;250000
2711;7;20;13;17;250010;250000
2712;7;20;9;17;250006;250000
2713;11;19;14;17;250006;250000
2714;12;19;9;17;249997;250000
2715;11;19;14;17;250006;250000
2716;11;19;14;17;250006;250000
2717;15;19;14;17;250002;250000
2718;12;19;13;17;250001;250000
2719;7;19;13;17;250010;250000
2720;15;19;9;17;249997;250000
2721;12;19;9;17;249997;250000
2722;7;19;13;17;250010;250000
2723;11;19;9;17;250001;250000
2724;11;19;14;17;250006;250000
2725;7;19;13;17;250010;250000
2726;7;19;9;17;250006;250000
2727;11;19;9;17;250001;250000
2728;11;19;14;17;250006;250000
2729;7;19;13;17;250010;250000
2730;7;19;9;17;250002;250000
2731;15;19;14;17;250002;250000
2732;11;19;9;17;250001;250000
2733;11;19;18;17;250010;250000
2734;15;19;14;17;250002;250000
2735;11;19;14;17;250006;250000
2736;756;20;13;17;249258;249999
2737;11;20;9;17;250001;249999
2738;7;20;9;17;250002;249999
2739;11;20;18;17;250010;249999
2740;7;20;13;17;250010;249999
2741;7;20;13;17;250010;249999
2742;15;20;14;17;250002;249999
2743;7;20;13;17;250010;249999
2744;7;20;9;17;250002;249999
2745;7;20;9;17;250006;249999
2746;12;20;9;17;249997;249999
2747;11;20;9;17;250001;249999
2748;11;20;14;17;250006;249999
2749;7;20;13;17;250010;249999
2750;7;20;13;17;250010;249999
2751;11;20;5;17;249997;249999
2752;11;20;14;17;250006;249999
2753;15;20;9;17;249997;249999
2754;7;20;13;17;250010;249999
2755;7;20;9;17;250006;249999
2756;15;20;14;17;250002;249999
2757;15;20;14;17;250002;249999
2758;15;20;9;17;249997;249999
2759;7;20;17;17;250014;249999
2760;11;20;9;17;250001;249999
2761;7;20;9;17;250002;249999
2762;16;20;9;17;249997;249999
2763;16;20;13;17;250001;249999
2764;7;20;9;17;250006;249999
2765;11;20;14;17;250006;250000
2766;11;20;14;17;250006;250000
2767;11;20;9;17;250001;250000
2768;15;20;14;17;250002;250000
2769;15;20;14;17;250002;250000
2770;12;20;13;17;250001;250000
2771;7;20;13;17;250006;250000
2772;11;20;14;17;250006;250000
2773;7;20;9;17;250006;250000
2774;11;20;9;17;250001;250000
2775;12;20;13;17;250001;250000
2776;15;20;14;17;250002;250000
2777;12;20;9;17;249997;250000
2778;11;20;9;17;250001;250000
2779;7;20;13;17;250010;250000
2780;12;20;9;17;249997;250000
2781;11;20;14;17;250006;250000
2782;11;20;9;17;250001;250000
2783;7;20;9;17;250006;250000
2784;15;20;9;17;249997;250000
2785;11;20;14;17;250006;250000
2786;7;20;9;17;250006;250000
2787;7;20;9;17;250002;250000
2788;11;20;14;17;250006;250000
2789;7;20;13;17;250010;250000
2790;11;20;14;17;250006;250000
2791;12;20;13;17;250001;250000
2792;11;19;9;17;250001;250000
2793;7;19;13;17;250010;250000
2794;11;19;14;17;250006;250000
2795;15;19;14;17;250002;250000
2796;7;19;9;17;250006;250000
2797;7;19;9;17;250006;250000
2798;11;19;14;17;250006;250000
2799;11;19;9;17;250001;250000
2800;11;19;9;17;250001;250000
2801;7;19;9;17;250006;250000
2802;15;19;9;17;249997;250000
2803;11;19;9;17;250001;250000
2804;15;19;14;17;250002;250000
2805;7;19;13;17;250010;250000
2806;11;19;5;17;249997;250000
2807;12;19;9;17;249997;250000
2808;15;19;274;17;250262;250000
2809;15;19;14;17;250002;250000
2810;15;19;9;17;249997;250000
2811;12;19;13;17;250001;250000
2812;12;19;17;17;250005;250000
2813;15;19;14;17;250002;250000
2814;15;19;9;17;249997;250000
2815;15;19;14;17;250002;250000
2816;11;19;14;17;250006;250000
2817;7;19;13;17;250010;250000
2818;16;19;9;17;249997;250000
2819;7;19;13;17;250010;250000
2820;11;19;9;17;250001;250000
2821;11;19;9;17;250001;250000
2822;11;19;14;17;250006;250000
2823;7;19;9;17;250006;250000
2824;7;19;13;17;250010;250000
2825;11;19;14;17;250006;250000
2826;11;19;14;17;250006;250000
2827;7;19;13;17;250010;250000
2828;12;19;13;17;250001;250000
2829;15;19;9;17;249997;250000
2830;7;19;13;17;250006;250000
2831;7;19;9;17;250006;250000
2832;11;19;9;17;250001;250000
2833;7;19;9;17;250006;250000
2834;11;19;9;17;250001;250000
2835;11;19;9;17;250001;250000
2836;11;19;14;17;250006;250000
2837;11;19;14;17;250006;250000
2838;12;19;17;17;250005;250000
2839;15;19;14;17;250002;250000
2840;11;19;9;17;250001;250000
2841;11;19;9;17;250001;250000
2842;15;19;9;17;249997;250000
2843;7;19;9;17;250002;250000
2844;11;19;9;17;250001;250000
2845;12;19;13;17;250001;250000
2846;11;19;9;17;250001;250000
2847;11;19;14;17;250006;250000
2848;15;19;14;17;250002;250000
2849;11;19;14;17;250006;250000
2850;7;19;17;17;250014;250000
2851;7;19;13;17;250010;250000
2852;7;19;13;17;250010;250000
2853;7;19;13;17;250010;250000
2854;12;19;13;17;250001;250000
2855;15;19;9;17;249997;250000
2856;15;19;14;17;250002;250000
2857;11;19;9;17;250001;250000
2858;11;19;9;17;250001;250000
2859;16;19;9;17;249997;250000
2860;16;19;13;17;250001;250000
2861;11;19;9;17;250001;250000
2862;7;19;9;17;250006;250000
2863;12;19;13;17;250001;250000
2864;637;19;9;17;249375;249999
2865;12;19;9;17;249997;249999
2866;7;19;9;17;250006;249999
2867;7;19;9;17;250006;249999
2868;7;19;13;17;250010;249999
2869;11;19;9;17;250001;249999
2870;7;19;13;17;250006;249999
2871;11;19;9;17;250001;249999
2872;12;19;9;17;249997;249999
2873;7;19;13;17;250010;249999
2874;16;19;13;17;250001;249999
2875;15;19;9;17;249997;249999
2876;15;19;14;17;250002;249999
2877;7;19;9;17;250006;249999
2878;7;19;9;17;250006;250000
2879;16;19;9;17;249997;250000
2880;7;19;13;17;250010;250000
2881;15;19;9;17;249997;250000
2882;12;19;13;17;250001;250000
2883;7;19;13;17;250006;250000
2884;11;19;14;17;250006;250000
2885;7;19;9;17;250002;250000
2886;15;19;14;17;250002;250000
2887;7;19;9;17;250006;250000
2888;11;19;14;17;250006;250000
2889;7;19;13;17;250006;250000
2890;11;19;14;17;250006;250000
2891;11;19;14;17;250006;250000
2892;12;19;9;17;249997;250000
2893;7;19;13;17;250010;250000
2894;7;19;62;17;250059;250000
2895;7;19;54;17;250051;250000
2896;7;19;58;17;250055;250000
2897;7;19;37;17;250034;250000
2898;7;19;33;17;250030;250000
2899;11;19;26;17;250018;250000
2900;7;19;13;17;250010;250000
2901;15;19;18;17;250006;250000
2902;11;19;9;17;250001;250000
2903;7;19;13;17;250010;250000
2904;11;19;9;17;250001;250000
2905;7;19;9;17;250006;250000
2906;11;19;14;17;250006;250000
2907;11;19;9;17;250001;250000
2908;11;19;14;17;250006;250000
2909;15;19;9;17;249997;250000
2910;7;19;9;17;250006;250000
2911;15;19;9;17;249997;250000
2912;7;19;9;17;250002;250000
2913;7;19;13;17;250010;250000
2914;7;19;9;17;250006;250000
2915;12;19;13;17;250001;250000
2916;11;19;14;17;250006;250000
2917;15;19;14;17;250002;250000
2918;15;19;14;17;250002;250000
2919;16;19;13;17;250001;250000
2920;16;19;9;17;249997;250000
2921;11;19;9;17;250001;250000
2922;12;19;13;17;250001;250000
2923;11;19;14;17;250006;250000
2924;16;19;9;17;249997;250000
2925;16;19;13;17;250001;250000
2926;11;19;14;17;250006;250000
2927;7;19;9;17;250002;250000
2928;7;19;9;17;250002;250000
2929;11;19;14;17;250006;250000
2930;11;19;14;17;250006;250000
2931;12;19;13;17;250001;250000
2932;11;19;5;17;249997;250000
2933;15;19;9;17;249997;250000
2934;11;19;14;17;250006;250000
2935;15;19;9;17;249997;250000
2936;11;19;395;17;250387;250000
2937;12;19;9;17;249997;250000
2938;11;19;14;17;250006;250000
2939;11;19;9;17;250001;250000
2940;7;19;13;17;250006;250000
2941;12;19;13;17;250001;250000
2942;11;19;9;17;250001;250000
2943;7;19;9;17;250006;250000
2944;11;19;9;17;250001;250000
2945;12;19;13;17;250001;250000
2946;7;19;13;17;250010;250000
2947;11;19;14;17;250006;250000
2948;11;19;14;17;250006;250000
2949;12;19;9;17;249997;250000
2950;11;19;9;17;250001;250000
2951;7;19;9;17;250006;250000
2952;7;19;9;17;250002;250000
2953;12;19;9;17;249997;250000
2954;16;19;9;17;249997;250000
2955;16;19;9;17;249997;250000
2956;11;19;14;17;250006;250000
2957;12;19;9;17;249997;250000
2958;7;19;9;17;250006;250000
2959;11;19;14;17;250006;250000
2960;7;19;9;17;250006;250000
2961;15;19;14;17;250002;250000
2962;11;19;9;17;250001;250000
2963;11;19;14;17;250006;250000
2964;15;19;14;17;250002;250000
2965;15;19;9;17;249997;250000
2966;11;19;14;17;250006;250000
2967;15;19;14;17;250002;250000
2968;16;19;13;17;250001;250000
2969;11;19;14;17;250006;250000
2970;11;19;14;17;250006;250000
2971;11;19;9;17;250001;250000
2972;11;19;9;17;250001;250000
2973;15;19;14;17;250002;250000
2974;7;19;9;17;250006;250000
2975;542;19;13;17;249472;250000
2976;7;19;13;17;250006;250000
2977;16;19;9;17;249997;250000
2978;7;19;13;17;250006;250000
2979;16;19;9;17;249997;250000
2980;11;19;9;17;250001;250000
2981;11;19;9;17;250001;250000
2982;15;19;14;17;250002;250000
2983;11;19;18;17;250010;250000
2984;11;19;9;17;250001;250000
2985;7;19;13;17;250010;250000
2986;7;19;9;17;250006;250000
2987;15;19;9;17;249997;250000
2988;7;19;9;17;250006;250000
2989;7;19;9;17;250002;250000
2990;12;19;9;17;249997;250000
2991;11;19;14;17;250006;250000
2992;7;19;13;17;250010;250000
2993;11;19;14;17;250006;250000
2994;12;19;9;17;249997;250000
2995;7;19;9;17;250006;250000
2996;15;19;9;17;249997;250000
2997;7;19;9;17;250006;250000
2998;7;19;9;17;250006;250000
2999;7;19;9;17;250006;250000
3000;73;19;9;17;249938;250000
3001;48;19;13;17;249968;250000
3002;44;19;9;17;249968;250000
3003;40;19;9;17;249972;250000
3004;20;19;14;17;249997;250000
3005;20;19;9;17;249992;250000
3006;15;19;14;17;250002;250000
3007;7;19;13;17;250010;250000
3008;11;19;14;17;250006;250000
3009;11;19;14;17;250006;250000
3010;85;19;13;17;249930;250000
3011;11;19;14;17;250006;250000
3012;15;19;14;17;250002;250000
3013;12;19;13;17;250001;250000
3014;12;19;9;17;249997;250000
3015;15;19;14;17;250002;250000
3016;15;19;9;17;249997;250000
3017;11;19;14;17;250006;250000
3018;11;19;14;17;250006;250000
3019;15;19;14;17;250002;250000
3020;11;19;9;17;250001;250000
3021;15;19;9;17;249997;250000
3022;11;19;9;17;250001;250000
3023;11;19;9;17;250001;250000
3024;15;19;14;17;250002;250000
3025;7;19;13;17;250010;250000
3026;7;19;9;17;250006;250000
3027;15;19;14;17;250002;250000
3028;11;19;14;17;250006;250000
3029;15;19;18;17;250006;250000
3030;12;19;13;17;250001;250000
3031;7;19;13;17;250006;250000
3032;11;19;14;17;250006;250000
3033;11;19;14;17;250006;250000
3034;11;19;9;17;250001;250000
3035;7;19;13;17;250010;250000
3036;11;19;14;17;250006;250000
3037;11;19;14;17;250006;250000
3038;16;19;13;17;250001;250000
3039;11;19;14;17;250006;250000
3040;3824;20;9;17;246187;249998
3041;11;20;9;17;250001;249998
3042;7;20;9;17;250006;249998
3043;15;20;9;16;249997;249998
3044;7;20;9;16;250006;249998
3045;11;20;14;16;250006;249998
3046;16;20;13;16;250001;249998
3047;12;20;170;17;250158;249998
3048;11;20;9;17;250001;249998
3049;15;20;9;17;249997;249998
3050;7;20;9;17;250006;249998
3051;7;20;9;17;250002;249998
3052;7;20;9;17;250006;249998
3053;15;20;9;17;249997;249998
3054;11;20;9;17;250001;249998
3055;7;20;13;17;250010;249998
3056;7;20;9;17;250002;249998
3057;7;20;17;17;250014;249998
3058;11;20;14;17;250006;249998
3059;7;20;9;17;250006;249998
3060;12;20;13;17;250001;249998
3061;15;20;14;17;250002;249998
3062;7;20;13;17;250010;249998
3063;11;20;14;17;250006;249998
3064;7;20;557;17;250550;249999
3065;11;20;14;17;250006;249999
3066;11;20;9;17;250001;249999
3067;7;20;13;17;250010;249999
3068;7;20;13;17;250010;249999
3069;12;20;9;17;249997;249999
3070;11;20;9;17;250001;249999
3071;15;20;14;17;250002;249999
3072;11;20;9;17;250001;249999
3073;15;20;14;17;250002;249999
3074;15;20;9;17;249997;249999
3075;7;20;13;17;250010;249999
3076;15;20;14;17;250002;249999
3077;7;20;13;17;250010;249999
3078;7;20;13;17;250010;249999
3079;15;20;14;17;250002;249999
3080;11;20;9;17;250001;249999
3081;7;20;13;17;250010;249999
3082;12;20;13;17;250001;249999
3083;7;20;13;17;250010;249999
3084;11;20;14;17;250006;249999
3085;11;20;14;17;250006;249999
3086;364;20;9;17;249646;249999
3087;7;20;4;17;250001;249999
3088;11;20;14;17;250006;249999
3089;11;20;9;17;250001;249999
3090;11;20;9;17;250001;249999
3091;7;20;13;17;250010;249999
3092;12;20;13;17;250001;249999
3093;15;20;9;17;249997;249999
3094;11;20;9;17;250001;249999
3095;11;20;14;17;250006;249999
3096;15;20;14;17;250002;249999
3097;11;20;9;17;250001;249999
3098;7;20;13;17;250010;249999
3099;11;20;9;17;250001;249999
3100;11;20;9;17;250001;249999
3101;11;20;59;17;250051;249999
3102;11;20;59;17;250051;249999
3103;12;20;50;17;250038;249999
3104;15;20;42;17;250030;249999
3105;7;20;29;17;250026;249999
3106;7;20;21;17;250018;249999
3107;16;20;13;17;250001;249999
3108;12;20;13;17;250001;249999
3109;11;20;14;17;250006;249999
3110;11;20;14;17;250006;249999
3111;11;20;9;17;250001;249999
3112;12;20;13;17;250001;249999
3113;11;20;9;17;250001;249999
3114;7;20;13;17;250010;249999
3115;16;20;13;17;250001;249999
3116;11;20;14;17;250006;249999
3117;7;20;9;17;250006;249999
3118;15;20;9;17;249997;249999
3119;7;20;17;17;250014;249999
3120;15;20;14;17;250002;249999
3121;7;20;9;17;250006;249999
3122;15;20;9;17;249997;249999
3123;7;20;9;17;250006;249999
3124;11;20;14;17;250006;249999
3125;15;20;9;17;249997;249999
3126;7;20;9;17;250006;249999
3127;7;20;9;17;250006;249999
3128;12;20;9;17;249997;249999
3129;11;20;9;17;250001;249999
3130;7;20;13;17;250010;249999
3131;15;20;14;17;250002;249999
3132;7;20;13;17;250010;249999
3133;12;20;9;17;249997;249999
3134;11;20;14;17;250006;249999
3135;11;20;9;17;250001;249999
3136;11;20;14;17;250006;249999
3137;12;20;9;17;249997;249999
3138;11;20;14;17;250006;249999
3139;12;20;13;17;250001;249999
3140;7;20;9;17;250006;249999
3141;12;20;790;17;250778;249999
3142;7;20;9;17;250006;249999
3143;15;20;5;17;249993;249999
3144;11;20;9;17;250001;249999
3145;12;20;17;17;250005;249999
3146;12;20;13;17;250001;249999
3147;11;20;14;17;250006;249999
3148;15;20;14;17;250002;249999
3149;15;20;9;17;249997;249999
3150;7;20;9;17;250006;249999
3151;7;20;13;17;250010;249999
3152;7;20;9;17;250002;249999
3153;11;20;9;17;250001;249999
3154;7;20;13;17;250010;249999
3155;11;20;14;17;250006;249999
3156;12;20;13;17;250001;249999
3157;7;20;9;17;250006;249999
3158;11;20;9;17;250001;249999
3159;7;20;9;17;250006;249999
3160;15;20;14;17;250002;249999
3161;11;20;9;17;250001;249999
3162;11;20;14;17;250006;249999
3163;16;20;13;17;250001;249999
3164;15;20;9;17;249997;249999
3165;7;20;13;17;250010;249999
3166;12;20;13;17;250001;249999
3167;11;20;14;17;250006;249999
3168;11;20;14;17;250006;249999
3169;11;20;14;17;250006;249999
3170;7;20;9;17;250006;249999
3171;15;20;9;17;249997;249999
3172;11;20;9;17;250001;249999
3173;7;20;9;17;250002;249999
3174;7;20;13;17;250010;249999
3175;11;20;14;17;250006;249999
3176;11;20;9;17;250001;249999
3177;11;20;14;17;250006;249999
3178;15;20;9;17;249997;249999
3179;7;20;9;17;250006;249999
3180;11;20;9;17;250001;249999
3181;11;20;9;17;250001;249999
3182;15;20;9;17;249997;249999
3183;16;20;13;17;250001;249999
3184;12;20;9;17;249997;249999
3185;7;20;9;17;250006;249999
3186;7;20;13;17;250010;249999
3187;7;20;9;17;250002;249999
3188;15;20;14;17;250002;249999
3189;12;20;13;17;250001;249999
3190;7;20;13;17;250010;249999
3191;7;20;9;17;250006;249999
3192;12;20;13;17;250001;249999
3193;11;20;9;17;250001;249999
3194;7;20;13;17;250010;249999
3195;12;20;13;17;250001;249999
3196;7;20;9;17;250006;249999
3197;7;20;9;17;250006;249999
3198;11;20;14;17;250006;249999
3199;11;20;9;17;250001;249999
3200;11;20;14;17;250006;249999
3201;15;20;14;17;250002;249999
3202;11;20;14;17;250006;249999
3203;77;20;9;17;249934;249999
3204;60;20;9;17;249951;249999
3205;52;20;13;17;249964;249999
3206;44;20;9;17;249968;249999
3207;32;20;9;17;249980;249999
3208;32;20;9;17;249980;249999
3209;15;20;14;17;250002;249999
3210;7;20;9;17;250002;249999
3211;11;20;14;17;250006;249999
3212;11;20;9;17;250001;249999
3213;15;20;14;17;250002;249999
3214;7;20;13;17;250010;249999
3215;11;20;18;17;250010;249999
3216;16;20;13;17;250001;249999
3217;15;20;9;17;249997;249999
3218;15;20;14;17;250002;249999
3219;11;20;14;17;250006;249999
3220;7;20;13;17;250010;249999
3221;12;20;9;17;249997;249999
3222;11;20;14;17;250006;249999
3223;12;20;9;17;249997;249999
3224;11;20;14;17;250006;249999
3225;12;20;9;17;249997;249999
3226;11;20;14;17;250006;249999
3227;7;20;9;17;250006;249999
3228;15;20;14;17;250002;249999
3229;7;20;9;17;250002;249999
3230;15;20;14;17;250002;249999
3231;11;20;9;17;250001;249999
3232;15;20;9;17;249997;249999
3233;15;20;9;17;249997;249999
3234;15;20;9;17;249997;249999
3235;11;20;18;17;250010;249999
3236;7;20;9;17;250006;249999
3237;12;20;9;17;249997;249999
3238;7;20;9;17;250006;249999
3239;12;20;13;17;250001;249999
3240;15;20;14;17;250002;249999
3241;7;20;9;17;250002;249999
3242;7;20;9;17;250006;249999
3243;16;20;13;17;250001;249999
3244;11;20;9;17;250001;249999
3245;15;20;14;17;250002;249999
3246;7;20;9;17;250006;249999
3247;12;20;13;17;250001;249999
3248;7;20;9;17;250006;249999
3249;15;20;5;17;249993;249999
3250;11;20;9;17;250001;249999
3251;15;20;14;17;250002;249999
3252;15;20;579;17;250567;249999
3253;15;20;18;17;250006;249999
3254;11;20;9;17;250001;249999
3255;7;20;9;17;250006;249999
3256;7;20;13;17;250010;249999
3257;11;20;14;17;250006;249999
3258;12;20;13;17;250001;249999
3259;7;20;9;17;250002;249999
3260;15;20;14;17;250002;249999
3261;11;20;9;17;250001;249999
3262;11;20;14;17;250006;249999
3263;7;20;9;17;250006;249999
3264;11;20;14;17;250006;249999
3265;15;20;9;17;249997;249999
3266;11;20;14;17;250006;249999
3267;7;20;13;17;250010;249999
3268;12;20;13;17;250001;249999
3269;11;20;9;17;250001;249999
3270;16;20;13;17;250001;249999
3271;12;20;9;17;249997;249999
3272;12;20;9;17;249997;249999
3273;11;20;18;17;250010;249999
3274;15;20;14;17;250002;249999
3275;7;20;9;17;250006;249999
3276;11;20;14;17;250006;249999
3277;7;20;9;17;250006;249999
3278;16;20;9;17;249997;249999
3279;11;20;9;17;250001;249999
3280;16;20;13;17;250001;249999
3281;2490;21;9;17;247519;249998
3282;7;21;13;17;250006;249998
3283;11;21;14;17;250006;249998
3284;7;21;13;17;250010;249998
3285;2565;21;13;17;247450;249998
3286;7;21;9;17;250006;249998
3287;12;21;13;17;250001;249998
3288;7;21;13;17;250010;249998
3289;11;21;9;17;250001;249998
3290;7;21;13;17;250010;249998
3291;798;22;9;17;249211;249997
3292;12;22;9;17;249997;249997
3293;11;22;9;17;250001;249997
3294;7;22;9;17;250006;249997
3295;11;22;14;17;250006;249997
3296;15;22;14;17;250002;249997
3297;15;22;9;17;249997;249997
3298;7;22;9;17;250006;249997
3299;15;22;14;17;250002;249997
3300;7;22;9;17;250002;249997
3301;11;22;14;17;250006;249997
3302;7;22;9;17;250002;249997
3303;15;22;14;17;250002;249997
3304;16;22;62;17;250050;249997
3305;7;22;66;17;250063;249997
3306;11;22;55;17;250047;249997
3307;7;22;42;17;250039;249998
3308;7;22;33;17;250026;249998
3309;11;22;18;17;250010;249998
3310;16;22;17;17;250005;249998
3311;11;22;14;17;250006;249998
3312;15;22;18;17;250006;249998
3313;11;22;9;17;250001;249998
3314;11;22;14;17;250006;249998
3315;16;22;9;17;249997;249998
3316;7;22;9;17;250006;249998
3317;11;22;9;17;250001;249998
3318;11;22;9;17;250001;249998
3319;16;22;13;17;250001;249998
3320;7;22;13;17;250010;249998
3321;11;22;14;17;250006;249998
3322;11;22;14;17;250006;249998
3323;11;22;9;17;250001;249998
3324;11;22;14;17;250006;249998
3325;15;22;9;17;249997;249998
3326;11;22;14;17;250006;249998
3327;7;22;13;17;250010;249998
3328;7;22;13;17;250010;249998
3329;11;22;14;17;250006;249998
3330;7;22;9;17;250002;249998
3331;16;22;9;17;249997;249998
3332;11;22;14;17;250006;249998
3333;12;22;13;17;250001;249998
3334;12;22;13;17;250001;249998
3335;7;22;9;17;250006;249998
3336;7;22;9;17;250006;249998
3337;11;21;14;17;250006;249998
3338;7;21;9;17;250006;249998
3339;7;21;13;17;250010;249998
3340;11;21;9;17;250001;249998
3341;11;21;14;17;250006;249998
3342;7;21;13;17;250006;249998
3343;11;21;14;17;250006;249998
3344;11;21;9;17;250001;249998
3345;7;21;9;17;250006;249998
3346;11;21;9;17;250001;249998
3347;11;21;14;17;250006;249998
3348;11;21;14;17;250006;249998
3349;11;21;14;17;250006;249998
3350;11;21;9;17;250001;249998
3351;11;21;9;17;250001;249998
3352;11;21;14;17;250006;249998
3353;7;21;13;17;250010;249998
3354;15;21;18;17;250006;249998
3355;11;21;9;17;250001;249998
3356;16;21;9;17;249997;249998
3357;11;21;9;17;250001;249998
3358;12;21;9;17;249997;249998
3359;7;21;9;17;250006;249998
3360;7;21;17;17;250014;249998
3361;15;21;9;17;249997;249998
3362;11;21;9;17;250001;249998
3363;15;21;383;17;250371;249998
3364;7;21;9;17;250006;249998
3365;11;21;9;17;250001;249998
3366;11;21;14;17;250006;249998
3367;7;21;9;17;250006;249998
3368;11;21;14;17;250006;249998
3369;15;21;9;17;249997;249998
3370;7;21;9;17;250006;249998
3371;7;21;13;17;250006;249998
3372;11;21;14;17;250006;249998
3373;11;21;9;17;250001;249998
3374;7;21;13;17;250010;249998
3375;11;21;9;17;250001;249998
3376;7;21;17;17;250014;249998
3377;15;21;14;17;250002;249998
3378;11;21;9;17;250001;249998
3379;7;21;13;17;250010;249998
