Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
3317;15;1007;3681;1434;253669;250429
3318;1665;1007;13;1434;248352;250428
3319;1673;1007;9;1433;248340;250428
3320;12;1007;3651;1434;253639;250429
3321;1640;1007;13;1433;248373;250428
3322;1628;1007;9;1433;248381;250427
3323;11;1007;3619;1434;253611;250428
3324;11;1007;3615;1434;253607;250429
3325;16;1006;3597;1435;253585;250430
3326;15;1006;9;1434;249997;250430
3327;1595;1006;3572;1435;251978;250431
3328;16;1006;586;1435;250574;250431
3329;7;1006;2567;1435;252564;250431
3330;11;1005;18;1435;250010;250431
3331;15;1005;18;1434;250006;250431
3332;1537;1005;5495;1436;253960;250432
3333;3535;1006;9;1435;246478;250431
3334;3527;1007;1516;1435;247989;250430
3335;1508;1007;10;1435;248504;250430
3336;1537;1007;17;1434;248482;250429
3337;1500;1007;3493;1435;251996;250429
3338;11;1007;3469;1436;253461;250430
3339;11;1007;3477;1436;253469;250431
3340;1467;1007;18;1436;248554;250431
3341;12;1006;17;1435;250005;250431
3342;1450;1007;3439;1436;251989;250431
3343;1434;1007;17;1435;248583;250430
3344;1430;1007;9;1435;248579;250430
3345;15;1007;3415;1436;253403;250431
3346;7;1006;17;1435;250014;250431
3347;1401;1006;3414;1436;252014;250431
3348;11;1006;3385;1436;253377;250432
3349;7;1006;369;1436;250366;250432
3350;2383;1006;378;1436;247997;250431
3351;15;1006;18;1435;250006;250431
3352;2354;1006;349;1435;247997;250430
3353;2350;1007;13;1435;247665;250430
3354;2334;1007;17;1434;247686;250429
3355;15;1007;9;1434;249997;250429
3356;2321;1007;17;1433;247699;250428
3357;2309;1008;303;1433;247997;250427
3358;2297;1008;18;1433;247724;250426
3359;2292;1008;14;1432;247725;250426
3360;12;1008;278;1432;250266;250425
3361;2276;1008;270;1431;247994;250425
3362;2272;1009;257;1431;247985;250424
3363;7;1009;9;1431;250006;250424
3364;2280;1009;17;1430;247737;250423
3365;7;1009;9;1430;250006;250423
3366;11;1008;241;1429;250233;250423
3367;2334;1009;17;1429;247686;250422
3368;15;1008;14;1429;250002;250422
3369;2202;1009;17;1428;247816;250421
3370;15;1008;14;1428;250002;250421
3371;2189;1009;179;1427;247991;250420
3372;2173;1009;13;1427;247842;250420
3373;12;1009;165;1427;250153;250419
3374;16;1009;13;1426;250001;250419
3375;2144;1009;133;1426;247991;250419
3376;7;1009;165;1425;250162;250419
3377;2128;1009;13;1425;247888;250418
3378;2112;1009;108;1425;247999;250417
3379;15;1009;92;1424;250080;250417
3380;2095;1009;88;1424;247996;250416
3381;16;1009;4074;1425;254062;250417
3382;15;1009;67;1424;250055;250417
3383;11;1008;4058;1425;254050;250418
3384;1586;1009;4054;1426;252469;250419
3385;15;1008;4058;1427;254046;250420
3386;2046;1009;75;1426;248029;250419
3387;2042;1009;30;1426;247988;250419
3388;15;1009;22;1425;250010;250418
3389;2038;1009;4083;1426;252045;250419
3390;2009;1009;4017;1427;252009;250419
3391;15;1009;14;1426;250002;250419
3392;15;1009;18;1426;250006;250419
3393;7;1008;3960;1427;253957;250420
3394;7;1008;13;1426;250010;250420
3395;15;1008;3952;1427;253940;250421
3396;1958;1008;3977;1428;252021;250422
3397;1949;1008;3943;1429;251996;250422
3398;11;1008;3923;1429;253915;250423
3399;16;1008;3922;1430;253910;250424
3400;11;1007;9;1430;250001;250424
3401;11;1007;3898;1430;253890;250425
3402;11;1007;3894;1431;253886;250426
3403;1887;1007;18;1431;248134;250425
3404;1875;1007;3868;1431;251997;250426
3405;1871;1008;3864;1432;251993;250426
3406;15;1007;3844;1433;253832;250427
3407;15;1007;9;1432;249997;250427
3408;1846;1007;3281;1433;251435;250427
3409;2833;1008;824;1433;247992;250427
3410;1821;1008;3815;1433;251994;250427
3411;7;1008;9;1433;250006;250427
3412;12;1007;3805;1434;253793;250428
3413;11;1007;14;1433;250006;250428
3414;15;1007;3781;1434;253769;250429
3415;1780;1007;9;1434;248230;250428
3416;15;1007;3765;1434;253753;250429
3417;1867;1007;3755;1435;251888;250430
3418;11;1007;9;1435;250001;250430
3419;1743;1007;17;1434;248276;250429
3420;1731;1007;3723;1435;251994;250429
3421;1718;1007;3719;1435;252003;250430
3422;1714;1008;3697;1436;251986;250430
3423;11;1007;18;1436;250010;250430
3424;2280;1008;13;1435;247733;250429
3425;1681;1008;3690;1436;252012;250430
3426;16;1008;3664;1437;253652;250431
3427;1764;1008;17;1436;248255;250430
3428;11;1008;3652;1437;253644;250431
3429;1669;1008;3651;1437;251986;250432
3430;1632;1008;17;1437;248385;250431
3431;15;1008;9;1437;249997;250431
3432;11;1007;14;1436;250006;250431
3433;1644;1007;9;1436;248365;250430
3434;1595;1008;3602;1436;252008;250431
3435;7;1007;13;1436;250010;250430
3436;20;1007;9;1436;249992;250430
3437;1590;1007;13;1435;248424;250430
3438;7;1007;13;1435;250006;250430
3439;1549;1007;9;1434;248462;250429
3440;1545;1007;9;1434;248466;250428
3441;1537;1007;13;1434;248478;250428
3442;15;1007;3540;1434;253528;250429
3443;11;1007;3510;1435;253502;250430
3444;1516;1007;3494;1435;251980;250430
3445;1504;1007;3501;1436;252000;250431
3446;1487;1007;3485;1437;252001;250431
3447;7;1007;13;1436;250010;250431
3448;15;1007;3502;1437;253490;250432
3449;1467;1007;3448;1437;251984;250432
3450;1446;1007;9;1437;248563;250432
3451;7;1007;9;1436;250002;250432
3452;15;1006;3435;1437;253423;250432
3453;1421;1007;3423;1438;252002;250433
3454;1483;1007;9;1437;248529;250432
3455;15;1006;3394;1438;253382;250433
3456;2404;1007;399;1437;247996;250432
3457;16;1006;386;1437;250374;250432
3458;16;1006;424;1437;250412;250432
3459;11;1006;3369;1437;253361;250433
3460;2367;1006;9;1437;247644;250433
3461;2350;1007;345;1437;247997;250432
3462;2342;1007;13;1436;247674;250431
3463;3275;1008;336;1436;247062;250430
3464;2326;1008;320;1436;247997;250429
3465;11;1008;9;1435;250001;250429
3466;7;1008;13;1435;250010;250429
3467;2301;1008;545;1435;248247;250428
3468;15;1008;9;1434;249997;250428
3469;11;1007;3277;1435;253269;250429
3470;2276;1008;13;1434;247737;250428
3471;7;1007;13;1434;250006;250428
3472;15;1007;241;1434;250229;250428
3473;7;1007;9;1433;250006;250428
3474;2235;1007;228;1433;247994;250427
3475;2226;1008;228;1432;248003;250427
3476;2231;1008;13;1432;247783;250426
3477;2206;1008;13;1432;247808;250425
3478;7;1008;13;1431;250010;250425
3479;15;1008;183;1431;250171;250425
3480;2627;1008;13;1430;247387;250424
3481;2169;1008;13;1430;247846;250423
3482;2161;1009;153;1430;247994;250423
3483;2144;1009;141;1429;247999;250422
3484;2136;1009;132;1429;247999;250421
3485;2136;1010;9;1429;247876;250421
3486;2128;1010;9;1428;247884;250420
3487;15;1010;208;1428;250196;250420
3488;16;1010;95;1427;250083;250420
3489;2148;1010;4087;1428;251941;250420
3490;2087;1010;4079;1429;251995;250421
3491;15;1010;71;1429;250059;250420
3492;2075;1010;4066;1429;251991;250421
3493;11;1010;4046;1430;254038;250422
3494;2054;1010;54;1430;248000;250421
3495;2067;1010;42;1429;247975;250421
3496;2030;1011;4028;1430;251999;250421
3497;2026;1011;4020;1431;251995;250421
3498;2087;1011;4005;1431;251921;250422
3499;2005;1012;13;1431;248009;250421
3500;6006;1013;4000;1432;247994;250420
3501;2005;1013;13;1431;248009;250420
3502;1982;1014;18;1431;248037;250419
3503;1966;1014;3964;1432;252000;250420
3504;11;1014;14;1431;250006;250419
3505;7;1013;3943;1432;253940;250420
3506;16;1013;3939;1433;253927;250421
3507;7;1013;9;1432;250006;250421
3508;3304;1013;3914;1433;250610;250421
3509;1912;1014;13;1433;248104;250421
3510;1908;1014;9;1432;248104;250420
3511;20;1014;3885;1433;253868;250421
3512;1883;1014;14;1433;248134;250420
3513;1879;1014;9;1432;248133;250420
3514;11;1014;3869;1433;253861;250421
3515;15;1014;4607;1434;254595;250422
3516;12;1013;9;1433;249997;250422
3517;11;1013;14;1433;250006;250422
3518;847;1013;14;1432;249170;250421
3519;839;1013;18;1432;249182;250421
3520;12;1013;9;1432;249997;250421
3521;11;1012;2801;1432;252793;250422
3522;15;1012;3785;1433;253773;250422
3523;11;1012;14;1432;250006;250422
3524;1780;1012;18;1432;248239;250422
3525;7;1012;3751;1433;253748;250423
3526;1760;1012;17;1432;248259;250422
3527;11;1012;3744;1433;253736;250423
3528;7;1011;3735;1434;253732;250424
3529;11;1011;14;1433;250006;250424
3530;868;1011;3710;1434;252845;250424
3531;20;1011;3698;1434;253681;250425
3532;15;1010;3715;1435;253703;250426
3533;1698;1011;3685;1436;251990;250427
3534;20;1010;3673;1436;253656;250428
3535;1677;1011;9;1436;248335;250427
3536;1669;1011;3664;1437;251995;250428
3537;20;1010;18;1436;250001;250427
3538;11;1010;14;1436;250006;250427
3539;1632;1010;9;1435;248377;250427
3540;15;1010;3623;1436;253611;250428
3541;15;1010;14;1436;250002;250428
3542;15;1010;3594;1436;253582;250428
3543;1603;1010;3597;1437;251995;250429
3544;1590;1010;3585;1437;251996;250429
3545;1582;1010;13;1437;248432;250429
3546;1578;1010;3560;1438;251983;250429
3547;11;1010;3556;1438;253548;250430
3548;11;1010;3548;1439;253540;250431
3549;15;1009;9;1438;249997;250431
3550;1545;1009;13;1438;248470;250430
3551;11;1009;14;1438;250006;250430
3552;1512;1009;14;1437;248504;250430
3553;15;1009;14;1437;250002;250429
3554;16;1009;3485;1437;253473;250430
3555;11;1008;3490;1438;253482;250431
3556;1479;1009;2818;1438;251342;250431
3557;15;1008;458;1438;250446;250431
3558;1467;1008;13;1438;248550;250431
3559;16;1008;3447;1438;253435;250432
3560;20;1008;3444;1439;253427;250433
3561;1438;1008;17;1438;248579;250432
3562;11;1008;3415;1439;253407;250433
3563;16;1007;3414;1439;253402;250434
3564;11;1007;1830;1440;251822;250434
3565;3403;1008;13;1439;246612;250433
3566;3386;1009;9;1439;246626;250432
3567;3378;1009;1370;1439;247995;250431
3568;11;1009;18;1438;250010;250431
3569;12;1009;353;1438;250341;250431
3570;2363;1009;13;1438;247652;250430
3571;265;1009;9;1437;249746;250430
3572;15;1009;341;1437;250329;250430
3573;11;1008;316;1437;250308;250430
3574;7;1008;13;1436;250010;250430
3575;12;1008;9;1436;249997;250430
3576;2292;1008;14;1435;247725;250429
3577;15;1008;14;1435;250002;250429
3578;12;1007;270;1435;250258;250429
3579;2272;1008;261;1434;247989;250428
3580;2272;1008;257;1434;247985;250428
3581;7;1008;244;1434;250241;250428
3582;2239;1008;17;1433;247779;250427
3583;11;1008;262;1433;250254;250427
3584;7;1008;219;1433;250216;250427
3585;2218;1008;207;1432;247990;250426
3586;2202;1008;216;1432;248015;250425
3587;2198;1009;191;1432;247994;250425
3588;11;1008;179;1431;250171;250425
3589;7;1008;13;1431;250010;250424
3590;2161;1008;9;1430;247850;250424
3591;2169;1009;13;1430;247846;250423
3592;7;1009;136;1430;250133;250423
3593;15;1008;14;1429;250002;250423
3594;11;1008;14;1429;250006;250423
3595;20;1008;125;1429;250108;250423
3596;11;1007;9;1428;250001;250423
3597;2099;1008;4100;1429;252004;250423
3598;15;1007;92;1429;250080;250423
3599;2083;1008;4074;1429;251995;250423
3600;2083;1008;4074;1430;251995;250424
3601;2067;1008;62;1430;247995;250423
3602;2054;1009;42;1429;247988;250422
3603;7;1008;42;1429;250039;250422
3604;15;1008;30;1428;250018;250422
3605;2030;1008;4020;1429;251991;250423
3606;15;1008;18;1429;250006;250422
3607;2026;1008;17;1428;247992;250422
3608;2001;1009;13;1428;248013;250421
3609;2001;1009;9;1428;248009;250420
3610;6355;1010;3990;1428;247636;250420
3611;1982;1011;13;1428;248032;250419
3612;15;1010;14;1428;250002;250419
3613;15;1010;9;1427;249997;250419
3614;11;1010;9;1427;250001;250419
3615;11;1010;18;1426;250010;250419
3616;11;1009;14;1426;250006;250418
3617;11;1009;14;1426;250006;250418
3618;11;1009;3902;1426;253894;250419
3619;11;1008;7968;1428;257960;250421
3620;1896;1009;3902;1429;252009;250422
3621;11;1008;18;1428;250010;250422
3622;1875;1009;3872;1429;252001;250422
3623;16;1008;9;1429;249997;250422
3624;1871;1009;13;1428;248142;250421
3625;15;1008;3835;1429;253823;250422
3626;1982;1009;18;1429;248037;250422
3627;20;1008;3827;1429;253810;250423
3628;11;1008;3810;1430;253802;250424
3629;1809;1008;3802;1431;251994;250424
3630;1813;1009;3797;1431;251985;250424
3631;11;1008;7789;1433;257781;250426
3632;1784;1008;13;1433;248230;250426
3633;1776;1009;3773;1433;251998;250426
3634;11;1008;3752;1434;253744;250427
3635;1760;1009;3814;1434;252056;250428
3636;1743;1009;3798;1435;252057;250428
3637;1739;1009;13;1435;248276;250427
3638;7;1009;3718;1435;253715;250428
3639;1722;1009;34;1435;248314;250428
3640;11;1009;3706;1436;253698;250429
3641;1706;1009;9;1435;248306;250428
3642;12;1009;13;1435;250001;250428
3643;12;1008;3680;1435;253668;250429
3644;7;1008;3672;1436;253669;250430
3645;15;1008;3656;1437;253644;250431
3646;1665;1008;9;1436;248348;250430
3647;9748;1010;3644;1437;243896;250428
3648;7;1010;3635;1437;253628;250429
3649;7;1010;3630;1438;253627;250430
3650;1624;1010;13;1438;248389;250430
3651;1603;1010;13;1437;248411;250429
3652;15;1010;3594;1438;253582;250430
3653;15;1010;18;1437;250006;250430
3654;7;1009;3572;1438;253569;250431
3655;7;1009;3576;1439;253573;250431
3656;15;1009;3665;1439;253653;250432
3657;1553;1009;17;1439;248466;250432
3658;1541;1009;9;1438;248470;250431
3659;1533;1009;391;1438;248860;250431
3660;15;1009;9;1438;249997;250431
3661;1524;1009;9;1437;248487;250430
3662;16;1009;3514;1438;253502;250431
3663;11;1008;7510;1440;257502;250433
3664;15;1008;3481;1440;253469;250434
3665;12;1008;3480;1441;253468;250435
3666;11;1008;2847;1441;252839;250435
3667;2466;1008;457;1441;247991;250435
3668;1459;1008;3443;1441;251984;250435
3669;1442;1008;17;1441;248575;250434
3670;1438;1008;9;1441;248571;250434
3671;1426;1009;3452;1441;252026;250434
3672;1409;1009;3418;1442;252010;250435
3673;1413;1009;13;1441;248600;250434
3674;1392;1009;2397;1442;251006;250434
3675;12;1009;9;1441;249997;250434
3676;15;1008;9;1441;249997;250434
3677;3366;1009;1358;1441;247995;250434
3678;2363;1009;353;1440;247992;250433
3679;7;1009;349;1440;250346;250433
3680;2346;1009;341;1440;247997;250432
3681;15;1009;14;1440;250002;250432
3682;7;1009;324;1439;250321;250432
3683;7;1009;13;1439;250010;250432
3684;2301;1009;18;1438;247720;250431
3685;2292;1009;291;1438;248002;250431
3686;15;1009;14;1438;250002;250430
3687;11;1009;279;1437;250271;250430
3688;2276;1009;274;1437;247998;250430
3689;16;1009;265;1437;250253;250430
3690;2255;1009;13;1436;247758;250429
3691;2243;1010;245;1436;248002;250428
3692;2239;1010;9;1436;247770;250428
3693;2243;1010;224;1435;247981;250427
3694;15;1010;208;1435;250196;250427
3695;2210;1010;17;1435;247808;250426
3696;16;1010;190;1434;250178;250426
3697;16;1010;13;1434;250001;250426
3698;11;1009;166;1434;250158;250426
3699;15;1009;166;1433;250154;250426
3700;7;1009;990;1433;250987;250426
3701;16;1009;13;1433;250001;250426
3702;15;1008;3140;1433;253128;250427
3703;2132;1009;125;1433;247995;250426
3704;7;1008;120;1432;250117;250426
3705;2140;1009;112;1432;247974;250425
3706;2116;1009;100;1432;247987;250425
3707;7;1009;91;1431;250088;250424
3708;7;1008;91;1431;250084;250424
3709;11;1008;71;1431;250063;250424
3710;105;1008;75;1430;249972;250424
3711;11;1008;4054;1431;254046;250425
3712;16;1007;4037;1432;254025;250426
3713;2063;1008;42;1431;247979;250425
3714;15;1007;4029;1432;254017;250426
3715;11;1007;4009;1433;254001;250427
3716;2014;1007;17;1432;248004;250427
3717;2005;1008;17;1432;248013;250426
3718;11;1007;14;1432;250006;250426
3719;1995;1008;17;1431;248023;250425
3720;1995;1008;9;1431;248015;250425
3721;1995;1008;3960;1432;251966;250425
3722;1982;1008;3943;1432;251963;250425
3723;11;1008;3940;1433;253932;250426
3724;1941;1008;13;1432;248074;250426
3725;1937;1009;3923;1433;251988;250426
3726;1929;1009;3910;1434;251983;250427
3727;1925;1009;10;1433;248087;250426
3728;15;1009;3906;1434;253894;250427
3729;7;1009;9;1434;250002;250427
3730;1883;1009;3881;1434;252001;250427
3731;1879;1009;3869;1435;251993;250428
3732;15;1009;18;1435;250006;250428
3733;1854;1009;13;1434;248159;250427
3734;1846;1009;3839;1435;251993;250427
3735;558;1009;13;1435;249456;250427
3736;11;1009;3823;1435;253815;250428
3737;7;1009;9;1435;250002;250428
3738;1813;1009;3814;1435;252002;250428
3739;1801;1009;903;1435;249103;250428
3740;794;1009;2796;1436;252003;250428
3741;15;1009;9;1435;249997;250428
3742;7;1008;3768;1436;253765;250429
3743;1768;1009;3751;1436;251985;250430
3744;7;1008;3747;1437;253744;250430
3745;7;1008;13;1437;250010;250430
3746;1747;1008;13;1436;248268;250430
3747;1727;1009;3719;1437;251994;250430
3748;15;1008;3719;1438;253707;250431
3749;1714;1008;3701;1438;251990;250431
3750;15;1008;3702;1439;253690;250432
3751;1690;1008;9;1438;248322;250432
3752;1690;1009;17;1438;248330;250431
3753;11;1008;754;1438;250746;250431
3754;678;1008;2655;1438;251979;250432
3755;1661;1008;13;1438;248352;250431
3756;1644;1009;3643;1438;251999;250432
3757;15;1008;3627;1439;253615;250432
3758;15;1008;3619;1440;253607;250433
3759;1628;1008;3614;1440;251986;250434
3760;15;1008;3610;1441;253598;250435
3761;7;1008;17;1440;250014;250434
3762;7;1007;3585;1441;253582;250435
3763;1574;1008;3581;1441;252008;250436
3764;15;1007;14;1441;250002;250436
3765;1562;1007;18;1441;248457;250435
3766;1566;1008;9;1440;248444;250434
3767;15;1007;3544;1441;253532;250435
3768;1537;1007;13;1440;248478;250435
3769;1529;1008;9;1440;248482;250434
3770;15;1007;3515;1441;253503;250435
3771;11;1007;3540;1441;253532;250436
3772;11;1007;18;1441;250010;250436
3773;1491;1007;9;1440;248521;250435
3774;7;1007;3476;1441;253473;250436
3775;7;1006;9;1441;250006;250436
3776;15;1006;9;1440;249997;250436
3777;1458;1006;7438;1442;255984;250437
3778;1483;1006;10092;1444;258612;250440
3779;3440;1007;9;1444;246570;250438
3780;3428;1008;1441;1444;248015;250438
3781;1421;1008;3506;1444;252085;250438
3782;1409;1008;445;1444;249036;250438
3783;422;1008;2425;1444;252003;250438
3784;1393;1008;13;1444;248621;250438
3785;1376;1008;9;1444;248634;250437
3786;1380;1008;13;1443;248634;250437
3787;1368;1008;13;1443;248646;250436
3788;1359;1008;3348;1443;251990;250437
3789;7;1008;9;1443;250006;250437
3790;7;1008;324;1443;250321;250437
3791;2321;1008;9;1442;247691;250436
3792;7;1008;307;1442;250304;250436
3793;2305;1008;13;1442;247711;250435
3794;2297;1008;14;1441;247720;250434
3795;11;1008;9;1441;250001;250434
3796;11;1008;14;1440;250006;250434
3797;2292;1008;270;1440;247981;250434
3798;7;1008;13;1440;250010;250433
3799;9154;1010;13;1439;240859;250431
3800;2247;1010;18;1439;247771;250430
3801;3881;1011;17;1439;246137;250429
3802;15;1011;216;1438;250204;250429
3803;11;1011;212;1438;250204;250429
3804;2218;1011;13;1438;247796;250428
3805;15;1011;9;1437;249997;250428
3806;11;1010;14;1437;250006;250428
3807;2404;1011;9;1436;247606;250427
3808;20;1011;166;1436;250149;250427
3809;15;1010;9;1436;249997;250427
3810;2165;1011;17;1435;247854;250427
3811;2165;1011;17;1435;247854;250426
3812;2148;1011;137;1435;247991;250425
3813;11;1011;9;1434;250001;250425
