Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
3159;11;28;9;20;250001;249994
3160;20;28;18;20;250001;249994
3161;20;28;14;20;249997;249994
3162;20;28;18;20;250001;249994
3163;16;28;13;20;250001;249994
3164;12;28;13;20;250001;249994
3165;15;28;18;20;250006;249994
3166;11;28;14;20;250006;249994
3167;12;28;13;20;250001;249994
3168;11;28;14;20;250006;249994
3169;707;29;9;20;249304;249994
3170;12;29;17;20;250005;249994
3171;15;29;18;20;250006;249994
3172;20;29;18;20;250001;249994
3173;15;29;14;20;250002;249994
3174;7;29;17;20;250014;249994
3175;20;29;18;20;250001;249994
3176;11;29;18;20;250010;249994
3177;15;29;9;20;249997;249994
3178;15;29;18;20;250006;249994
3179;15;29;9;20;249997;249994
3180;16;29;17;20;250005;249994
3181;20;29;9;20;249992;249994
3182;11;28;9;20;250001;249994
3183;16;28;9;20;249997;249994
3184;12;28;13;20;250001;249994
3185;20;28;9;20;249992;249994
3186;11;28;14;20;250006;249994
3187;20;28;14;20;249997;249994
3188;20;28;14;20;249997;249994
3189;20;28;9;20;249992;249994
3190;15;28;14;20;250002;249994
3191;11;28;18;20;250010;249994
3192;11;28;14;20;250006;249994
3193;15;28;9;20;249997;249994
3194;11;28;18;20;250010;249994
3195;15;28;14;20;250002;249994
3196;11;28;14;20;250006;249994
3197;20;28;18;20;250001;249994
3198;11;28;18;20;250010;249994
3199;11;28;14;20;250006;249994
3200;11;28;18;20;250010;249994
3201;15;28;18;20;250006;249994
3202;11;28;14;20;250006;249994
3203;476;29;10;20;249536;249994
3204;20;29;18;20;250001;249994
3205;12;29;13;20;250001;249994
3206;12;29;9;20;249997;249994
3207;11;29;18;20;250010;249994
3208;11;29;18;20;250010;249994
3209;15;29;14;20;250002;249994
3210;7;29;17;20;250014;249994
3211;11;29;18;20;250010;249994
3212;15;28;9;20;249997;249994
3213;11;28;9;20;250001;249994
3214;11;28;14;20;250006;249994
3215;7;28;17;20;250010;249994
3216;15;28;18;20;250006;249994
3217;15;28;18;20;250006;249994
3218;15;28;14;20;250002;249994
3219;11;28;14;20;250006;249994
3220;12;28;13;20;250001;249994
3221;15;28;18;20;250006;249994
3222;20;28;9;20;249992;249994
3223;15;28;14;20;250002;249994
3224;20;28;18;20;250001;249994
3225;12;28;17;20;250005;249994
3226;7;28;17;20;250014;249994
3227;11;28;18;20;250010;249994
3228;7;28;17;20;250014;249994
3229;15;28;18;20;250006;249994
3230;20;28;9;20;249992;249994
3231;15;28;18;20;250006;249994
3232;11;28;14;20;250006;249994
3233;15;28;18;20;250006;249994
3234;20;28;9;20;249992;249994
3235;11;28;18;20;250010;249994
3236;12;28;9;20;249997;249994
3237;11;28;9;20;250001;249994
3238;15;28;9;20;249997;249994
3239;15;28;18;20;250006;249994
3240;15;28;18;20;250006;249994
3241;11;28;329;20;250321;249994
3242;15;28;14;20;250002;249994
3243;15;28;14;20;250002;249994
3244;15;28;18;20;250006;249994
3245;12;28;17;20;250005;249994
3246;15;28;18;20;250006;249994
3247;11;28;18;20;250010;249994
3248;7;28;13;20;250006;249994
3249;12;28;17;20;250005;249994
3250;15;28;14;20;250002;249994
3251;7;28;13;20;250006;249994
3252;15;28;9;20;249997;249994
3253;15;28;9;20;249997;249994
3254;15;28;18;20;250006;249994
3255;11;28;18;20;250010;249994
3256;7;28;17;20;250014;249994
3257;15;28;14;20;250002;249994
3258;15;28;14;20;250002;249994
3259;20;28;9;20;249992;249994
3260;20;28;14;20;249997;249994
3261;20;28;14;20;249997;249994
3262;15;28;9;20;249997;249994
3263;20;28;14;20;249997;249994
3264;7;28;17;20;250014;249994
3265;20;28;14;20;249997;249994
3266;11;28;14;20;250006;249994
3267;20;28;9;20;249992;249994
3268;11;28;9;20;250001;249994
3269;16;28;17;20;250005;249994
3270;15;28;9;20;249997;249994
3271;11;28;14;20;250006;249994
3272;7;28;13;20;250010;249994
3273;11;28;14;20;250006;249994
3274;12;28;13;20;250001;249994
3275;11;28;80;20;250072;249994
3276;15;28;18;20;250006;249994
3277;20;28;14;20;249997;249994
3278;11;28;14;20;250006;249994
3279;12;28;9;20;249997;249994
3280;7;28;17;20;250014;249994
3281;12;28;13;20;250001;249994
3282;16;28;17;20;250005;249994
3283;12;28;17;20;250005;249994
3284;20;28;14;20;249997;249994
3285;11;28;14;20;250006;249994
3286;20;28;18;20;250001;249994
3287;16;28;13;20;250001;249994
3288;11;28;14;20;250006;249994
3289;20;28;18;20;250001;249994
3290;20;28;18;20;250001;249994
3291;11;28;9;20;250001;249994
3292;11;28;14;20;250006;249994
3293;20;28;18;20;250001;249994
3294;15;28;18;20;250006;249994
3295;11;28;14;20;250006;249994
3296;15;28;14;20;250002;249994
3297;727;28;13;20;249288;249994
3298;16;28;17;20;250005;249994
3299;15;28;14;20;250002;249994
3300;15;28;18;20;250006;249994
3301;15;28;9;20;249997;249994
3302;11;28;18;20;250010;249994
3303;11;28;9;20;250001;249994
3304;7;28;17;20;250014;249994
3305;11;28;14;20;250006;249994
3306;15;28;18;20;250006;249994
3307;15;28;14;20;250002;249994
3308;20;28;18;20;250001;249994
3309;16;28;13;20;250001;249994
3310;15;28;9;20;249997;249994
3311;15;28;9;20;249997;249994
3312;20;28;9;20;249992;249994
3313;11;28;18;20;250010;249994
3314;11;28;9;20;250001;249994
3315;20;28;14;20;249997;249994
3316;20;28;9;20;249992;249994
3317;11;28;9;20;250001;249994
3318;12;28;9;20;249997;249994
3319;20;28;14;20;249997;249994
3320;15;28;9;20;249997;249994
3321;15;28;22;20;250010;249994
3322;7;28;17;20;250014;249994
3323;15;28;9;20;249997;249994
3324;15;28;18;20;250006;249994
3325;11;28;9;20;250001;249994
3326;7;28;9;20;250006;249994
3327;16;28;9;20;249997;249994
3328;11;28;9;20;250001;249994
3329;11;28;14;20;250006;249994
3330;15;28;9;20;249997;249994
3331;16;28;54;20;250042;249994
3332;15;28;67;20;250055;249994
3333;11;28;55;20;250047;249994
3334;11;28;42;20;250034;249994
3335;20;28;30;20;250013;249994
3336;16;28;29;20;250017;249994
3337;20;28;18;20;250001;249994
3338;11;28;18;20;250010;249994
3339;15;28;9;20;249997;249994
3340;11;28;9;20;250001;249994
3341;15;28;14;20;250002;249994
3342;20;28;14;20;249997;249994
3343;15;28;9;20;249997;249994
3344;16;28;17;20;250005;249994
3345;12;28;13;20;250001;249994
3346;7;28;17;20;250014;249994
3347;15;28;18;20;250006;249994
3348;11;28;14;20;250006;249994
3349;11;28;18;20;250010;249994
3350;20;28;18;20;250001;249994
3351;16;28;17;20;250005;249994
3352;11;28;14;20;250006;249994
3353;16;28;9;20;249997;249994
3354;15;28;18;20;250006;249994
3355;11;28;18;20;250010;249994
3356;11;28;9;20;250001;249994
3357;15;28;18;20;250006;249994
3358;15;28;9;20;249997;249994
3359;20;28;9;20;249992;249994
3360;15;28;22;20;250010;249994
3361;20;28;14;20;249997;249994
3362;15;28;14;20;250002;249994
3363;11;28;14;20;250006;249994
3364;7;28;13;20;250010;249994
3365;15;28;14;20;250002;249994
3366;15;28;14;20;250002;249994
3367;11;28;14;20;250006;249994
3368;15;28;18;20;250006;249994
3369;20;28;458;20;250441;249994
3370;15;28;9;20;249997;249994
3371;7;28;17;20;250014;249994
3372;15;28;18;20;250006;249994
3373;20;28;18;20;250001;249994
3374;11;28;18;20;250010;249994
3375;7;28;9;20;250006;249994
3376;11;28;14;20;250006;249994
3377;20;28;9;20;249992;249994
3378;16;28;13;20;250001;249994
3379;7;28;17;20;250014;249994
3380;15;28;14;20;250002;249994
3381;15;28;14;20;250002;249994
3382;15;28;18;20;250006;249994
3383;20;28;14;20;249997;249994
3384;15;28;14;20;250002;249994
3385;11;28;9;20;250001;249994
3386;11;28;9;20;250001;249994
3387;11;28;14;20;250006;249994
3388;11;28;9;20;250001;249994
3389;15;28;9;20;249997;249994
3390;11;28;18;20;250010;249994
3391;15;28;9;20;249997;249994
3392;11;28;9;20;250001;249994
3393;20;28;18;20;250001;249994
3394;15;28;18;20;250006;249994
3395;15;28;18;20;250006;249994
3396;15;28;18;20;250006;249994
3397;11;28;18;20;250010;249994
3398;15;28;18;20;250006;249994
3399;12;28;9;20;249997;249994
3400;7;28;21;20;250018;249994
3401;7;28;21;20;250018;249994
3402;15;28;14;20;250002;249994
3403;7;28;17;20;250010;249994
3404;20;28;14;20;249997;249994
3405;20;28;14;20;249997;249994
3406;11;28;14;20;250006;249994
3407;15;28;14;20;250002;249994
3408;1722;28;10;20;248290;249994
3409;15;28;18;20;250006;249994
3410;15;28;14;20;250002;249994
3411;11;28;9;20;250001;249994
3412;16;28;17;20;250005;249994
3413;7;28;17;20;250014;249994
3414;15;28;9;20;249997;249994
3415;12;28;13;20;250001;249994
3416;11;28;14;20;250006;249994
3417;11;28;18;20;250010;249994
3418;20;28;18;20;250001;249994
3419;11;28;14;20;250006;249994
3420;15;28;9;20;249997;249994
3421;15;28;9;20;249997;249994
3422;20;28;14;20;249997;249994
3423;15;28;18;20;250006;249994
3424;11;28;9;20;250001;249994
3425;11;28;14;20;250006;249994
3426;11;28;18;20;250010;249994
3427;15;28;9;20;249997;249994
3428;20;28;18;20;250001;249994
3429;11;28;14;20;250006;249994
3430;11;28;14;20;250006;249994
3431;12;28;17;20;250005;249994
3432;11;28;18;20;250010;249994
3433;20;28;18;20;250001;249994
3434;11;28;18;20;250010;249994
3435;11;28;9;20;250001;249994
3436;65;28;14;20;249951;249994
3437;64;28;18;20;249956;249994
3438;48;28;17;20;249972;249994
3439;36;28;17;20;249984;249994
3440;36;28;13;20;249980;249994
3441;24;28;13;20;249992;249994
3442;36;28;18;20;249985;249994
3443;15;28;14;20;250002;249994
3444;11;28;14;20;250006;249994
3445;11;28;9;20;250001;249994
3446;15;28;9;20;249997;249994
3447;11;28;18;20;250010;249994
3448;11;28;14;20;250006;249994
3449;20;28;9;20;249992;249994
3450;15;28;14;20;250002;249994
3451;11;28;14;20;250006;249994
3452;16;28;13;20;250001;249994
3453;16;28;13;20;250001;249994
3454;7;28;17;20;250014;249994
3455;11;28;18;20;250010;249994
3456;11;28;18;20;250010;249994
3457;16;28;9;20;249997;249994
3458;15;28;14;20;250002;249994
3459;11;28;9;20;250001;249994
3460;11;28;9;20;250001;249994
3461;15;28;14;20;250002;249994
3462;20;28;18;20;250001;249994
3463;15;28;9;20;249997;249994
3464;16;28;13;20;250001;249994
3465;15;28;14;20;250002;249994
3466;16;28;17;20;250005;249994
3467;15;28;9;20;249997;249994
3468;15;28;14;20;250002;249994
3469;20;28;22;20;250005;249994
3470;12;28;13;20;250001;249994
3471;16;28;17;20;250005;249994
3472;15;28;18;20;250006;249994
3473;7;28;13;20;250010;249994
3474;15;28;18;20;250006;249994
3475;15;28;14;20;250002;249994
3476;15;28;18;20;250006;249994
3477;11;28;18;20;250010;249994
3478;11;28;14;20;250006;249994
3479;15;28;18;20;250006;249994
3480;15;28;183;20;250171;249994
3481;20;28;18;20;250001;249994
3482;15;28;18;20;250006;249994
3483;15;28;14;20;250002;249994
3484;11;28;18;20;250010;249994
3485;15;28;18;20;250006;249994
3486;15;28;18;20;250006;249994
3487;20;28;9;20;249992;249994
3488;15;28;14;20;250002;249994
3489;15;28;18;20;250006;249994
3490;11;28;18;20;250010;249994
3491;15;28;14;20;250002;249994
3492;20;28;9;20;249992;249994
3493;15;28;9;20;249997;249994
3494;7;28;13;20;250010;249994
3495;16;28;17;20;250005;249994
3496;12;28;13;20;250001;249994
3497;7;28;9;20;250006;249994
3498;16;28;9;20;249997;249994
3499;7;28;17;20;250014;249994
3500;20;28;14;20;249997;249994
3501;11;28;14;20;250006;249994
3502;7;28;17;20;250014;249994
3503;11;28;18;20;250010;249994
3504;15;28;18;20;250006;249994
3505;15;28;14;20;250002;249994
3506;12;28;13;20;250001;249994
3507;15;28;9;20;249997;249994
3508;15;28;14;20;250002;249994
3509;20;28;9;20;249992;249994
3510;15;28;18;20;250006;249994
3511;11;28;9;20;250001;249994
3512;20;28;18;20;250001;249994
3513;20;28;18;20;250001;249994
3514;15;28;14;20;250002;249994
3515;11;28;9;20;250001;249994
3516;11;28;9;20;250001;249994
3517;15;28;18;20;250006;249994
3518;20;28;9;20;249992;249994
3519;20;28;18;20;250001;249994
3520;11;28;18;20;250010;249994
3521;15;28;14;20;250002;249994
3522;11;28;18;20;250010;249994
3523;11;28;18;20;250010;249994
3524;20;28;9;20;249992;249994
3525;20;28;14;20;249997;249994
3526;15;28;18;20;250006;249994
3527;7;28;17;20;250010;249994
3528;7;28;13;20;250010;249994
3529;15;28;14;20;250002;249994
3530;7;28;9;20;250006;249994
3531;11;28;9;20;250001;249994
3532;20;28;18;20;250001;249994
3533;15;28;18;20;250006;249994
3534;15;28;14;20;250002;249994
3535;15;28;18;20;250006;249994
3536;637;28;17;20;249384;249994
3537;12;28;17;20;250005;249994
3538;15;28;14;20;250002;249994
3539;12;28;13;20;250001;249994
3540;20;28;14;20;249997;249994
3541;7;28;13;20;250010;249994
3542;11;28;18;20;250010;249994
3543;20;28;9;20;249992;249994
3544;7;28;17;20;250014;249994
3545;20;28;18;20;250001;249994
3546;15;28;18;20;250006;249994
3547;20;28;18;20;250001;249994
3548;15;28;14;20;250002;249994
3549;7;28;13;20;250010;249994
3550;15;28;18;20;250006;249994
3551;15;28;14;20;250002;249994
3552;16;28;13;20;250001;249994
3553;1190;28;13;20;248824;249994
3554;11;28;14;20;250006;249994
3555;15;28;9;20;249997;249994
3556;15;28;14;20;250002;249994
3557;20;28;14;20;249997;249994
3558;15;28;14;20;250002;249994
3559;11;28;9;20;250001;249994
3560;15;28;18;20;250006;249994
3561;15;28;9;20;249997;249994
3562;15;28;18;20;250006;249994
3563;20;28;18;20;250001;249994
3564;20;28;18;20;250001;249994
3565;15;28;14;20;250002;249994
3566;20;28;9;20;249992;249994
3567;11;28;14;20;250006;249994
3568;7;28;17;20;250014;249994
3569;16;28;9;20;249997;249994
3570;15;28;22;20;250010;249994
3571;7;28;13;20;250010;249994
3572;15;28;14;20;250002;249994
3573;11;28;9;20;250001;249994
3574;11;28;14;20;250006;249994
3575;15;28;18;20;250006;249994
3576;15;28;14;20;250002;249994
3577;7;28;13;20;250010;249994
3578;11;28;18;20;250010;249994
3579;11;28;18;20;250010;249994
3580;20;28;18;20;250001;249994
3581;11;28;14;20;250006;249994
3582;16;28;17;20;250005;249994
3583;12;28;13;20;250001;249994
3584;20;28;18;20;250001;249994
3585;11;28;9;20;250001;249994
3586;15;28;18;20;250006;249994
3587;16;28;17;20;250005;249994
3588;11;28;14;20;250006;249994
3589;20;28;9;20;249992;249994
3590;11;28;14;20;250006;249994
3591;15;28;9;20;249997;249994
3592;15;28;14;20;250002;249994
3593;15;28;14;20;250002;249994
3594;20;28;22;20;250005;249994
3595;12;28;9;20;249997;249994
3596;11;28;18;20;250010;249994
3597;11;28;9;20;250001;249994
3598;11;28;14;20;250006;249994
3599;20;28;9;20;249992;249994
3600;11;28;22;20;250014;249994
3601;15;28;14;20;250002;249994
3602;11;28;14;20;250006;249994
3603;11;28;18;20;250010;249994
3604;11;28;18;20;250010;249994
3605;15;28;18;20;250006;249994
3606;15;28;14;20;250002;249994
3607;20;28;14;20;249997;249994
3608;20;28;249;20;250232;249994
3609;15;28;9;20;249997;249994
3610;11;28;18;20;250010;249994
3611;15;28;18;20;250006;249994
3612;12;28;13;20;250001;249994
3613;15;28;14;20;250002;249994
3614;11;28;18;20;250010;249994
3615;11;28;18;20;250010;249994
3616;20;28;18;20;250001;249994
3617;15;28;18;20;250006;249994
3618;11;28;9;20;250001;249994
3619;20;28;14;20;249997;249994
3620;11;28;18;20;250010;249994
3621;7;28;17;20;250014;249994
3622;15;28;14;20;250002;249994
3623;20;28;18;20;250001;249994
3624;15;28;18;20;250006;249994
3625;7;28;13;20;250010;249994
3626;15;28;14;20;250002;249994
3627;12;28;9;20;249997;249994
3628;20;28;14;20;249997;249994
3629;11;28;14;20;250006;249994
3630;15;28;14;20;250002;249994
3631;20;28;22;20;250005;249994
3632;11;28;14;20;250006;249994
3633;15;28;14;20;250002;249994
3634;16;28;13;20;250001;249994
3635;7;28;13;20;250010;249994
3636;12;28;17;20;250005;249994
3637;15;28;9;20;249997;249994
3638;11;28;18;20;250010;249994
3639;12;28;13;20;250001;249994
3640;16;28;9;20;249997;249994
3641;12;28;66;20;250054;249994
3642;12;28;91;20;250079;249994
3643;11;28;42;20;250034;249994
3644;11;28;42;20;250034;249994
3645;7;28;25;20;250022;249994
3646;15;28;22;20;250010;249994
3647;11;28;18;20;250010;249994
3648;20;28;88;20;250071;249994
3649;16;28;13;20;250001;249994
3650;15;28;14;20;250002;249994
3651;7;28;17;20;250014;249994
3652;15;28;4100;21;254088;249995
3653;20;28;18;21;250001;249995
3654;20;28;18;21;250001;249995
3655;15;28;14;21;250002;249995
3656;11;28;14;21;250006;249995
3657;11;28;14;21;250006;249995
3658;15;28;9;21;249997;249995
3659;15;28;9;21;249997;249995
3660;7;28;17;21;250014;249995
3661;15;28;18;21;250006;249995
3662;7;28;9;21;250006;249995
3663;11;28;9;21;250001;249995
3664;16;28;13;21;250001;249995
3665;16;28;13;21;250001;249995
3666;20;28;18;21;250001;249995
3667;15;28;9;21;249997;249995
3668;15;28;14;21;250002;249995
3669;16;28;13;21;250001;249995
3670;11;28;9;21;250001;249995
3671;12;28;9;21;249997;249995
3672;11;28;9;21;250001;249995
3673;20;28;14;21;249997;249995
3674;20;28;18;21;250001;249995
3675;11;28;9;21;250001;249995
3676;15;28;18;21;250006;249995
3677;15;28;18;21;250006;249995
3678;20;28;18;21;250001;249995
3679;20;28;14;21;249997;249995
3680;15;28;18;21;250006;249995
3681;11;28;14;21;250006;249995
3682;7;28;9;21;250006;249995
3683;11;28;18;21;250010;249995
3684;11;28;18;21;250010;249995
3685;12;28;9;21;249997;249995
3686;15;28;14;21;250002;249995
3687;16;28;17;21;250005;249995
3688;7;28;17;21;250014;249995
3689;16;28;9;21;249997;249995
3690;15;28;18;21;250006;249995
3691;11;28;14;21;250006;249995
3692;11;28;18;21;250010;249995
3693;93;28;17;21;249926;249995
3694;20;28;9;21;249992;249995
3695;20;28;14;21;249997;249995
3696;15;28;18;21;250006;249995
3697;7;28;17;21;250014;249995
3698;15;28;18;21;250006;249995
3699;20;28;18;21;250001;249995
3700;11;28;9;21;250001;249995
3701;20;28;18;21;250001;249995
3702;12;28;17;21;250005;249995
3703;11;28;18;21;250010;249995
3704;16;28;9;21;249997;249995
3705;11;28;9;21;250001;249995
3706;11;28;18;21;250010;249995
3707;699;28;9;21;249312;249995
3708;20;28;22;21;250005;249995
3709;7;28;17;21;250014;249995
3710;15;28;18;21;250006;249995
3711;11;28;9;21;250001;249995
3712;12;28;13;21;250001;249995
3713;20;28;9;21;249992;249995
3714;12;28;13;21;250001;249995
3715;12;28;9;21;249997;249995
3716;20;28;22;21;250005;249995
3717;16;28;9;21;249997;249995
3718;11;28;18;21;250010;249995
3719;16;28;17;21;250005;249995
3720;12;28;9;21;249997;249995
3721;11;28;14;21;250006;249995
3722;11;28;9;21;250001;249995
3723;20;28;9;21;249992;249995
3724;16;28;13;21;250001;249995
3725;20;28;14;21;249997;249995
3726;15;28;18;21;250006;249995
3727;11;28;18;21;250010;249995
3728;20;28;14;21;249997;249995
3729;15;28;14;21;250002;249995
3730;12;28;9;21;249997;249995
3731;15;28;14;21;250002;249995
3732;11;28;9;21;250001;249995
3733;11;28;9;21;250001;249995
3734;15;28;9;21;249997;249995
3735;11;28;18;21;250010;249995
3736;15;28;9;21;249997;249995
3737;11;28;18;21;250010;249995
3738;15;28;9;21;249997;249995
3739;20;28;9;21;249992;249995
3740;20;28;14;21;249997;249995
3741;20;28;9;21;249992;249995
3742;15;28;14;21;250002;249995
3743;11;28;18;21;250010;249995
3744;15;28;14;21;250002;249995
3745;16;28;21;21;250009;249995
3746;11;28;14;21;250006;249995
3747;15;28;22;21;250010;249995
3748;11;28;18;21;250010;249995
3749;11;28;18;21;250010;249995
3750;15;28;18;21;250006;249995
3751;11;28;9;21;250001;249995
3752;16;28;13;21;250001;249995
3753;15;28;14;21;250002;249995
3754;11;28;14;21;250006;249995
3755;11;28;14;21;250006;249995
3756;20;28;9;20;249992;249995
3757;11;28;14;20;250006;249995
3758;20;28;9;20;249992;249995
3759;11;28;18;20;250010;249995
3760;15;28;9;20;249997;249995
3761;11;28;14;20;250006;249995
3762;7;28;13;20;250010;249995
3763;20;28;18;20;250001;249995
3764;20;28;9;20;249992;249995
3765;16;28;13;20;250001;249995
3766;12;28;17;20;250005;249995
3767;15;28;18;20;250006;249995
3768;12;28;9;20;249997;249995
3769;11;28;14;20;250006;249995
3770;7;28;13;20;250010;249995
3771;11;28;14;20;250006;249995
3772;11;28;9;20;250001;249995
3773;15;28;14;20;250002;249995
3774;20;28;14;20;249997;249995
3775;15;28;9;20;249997;249995
3776;15;28;18;20;250006;249995
3777;20;28;14;20;249997;249995
3778;11;28;18;20;250010;249995
3779;7;28;353;21;250346;249995
3780;7;28;17;21;250010;249995
3781;7;28;9;21;250002;249995
3782;15;28;14;21;250002;249995
3783;7;28;13;21;250010;249995
3784;15;28;9;21;249997;249995
3785;11;28;9;21;250001;249995
3786;20;28;14;21;249997;249995
3787;12;28;21;21;250009;249995
3788;15;28;14;21;250002;249995
3789;15;28;18;21;250006;249995
3790;16;28;13;21;250001;249995
3791;7;28;9;21;250006;249995
3792;11;28;9;21;250001;249995
3793;11;28;14;21;250006;249995
3794;15;28;18;21;250006;249995
3795;20;28;18;21;250001;249995
3796;15;28;9;21;249997;249995
3797;15;28;9;21;249997;249995
3798;11;28;18;21;250010;249995
3799;20;28;9;21;249992;249995
3800;7;28;9;20;250006;249995
3801;7;28;17;20;250014;249995
3802;15;28;18;20;250006;249995
3803;15;28;18;20;250006;249995
3804;11;28;9;20;250001;249995
3805;11;28;18;20;250010;249995
3806;11;28;14;20;250006;249995
3807;7;28;17;20;250014;249995
3808;20;27;14;20;249997;249995
3809;15;27;18;20;250006;249995
3810;12;27;9;20;249997;249995
3811;20;27;9;20;249992;249995
3812;11;27;18;20;250010;249995
3813;11;27;14;20;250006;249995
3814;15;27;18;20;250006;249995
3815;7;27;9;20;250006;249995
3816;15;27;18;20;250006;249995
3817;11;27;9;20;250001;249995
3818;7;27;9;20;250006;249995
3819;15;27;9;20;249997;249995
3820;11;27;14;20;250006;249995
3821;11;27;18;20;250010;249995
3822;11;27;18;20;250010;249995
3823;15;27;9;20;249997;249995
3824;15;27;9;20;249997;249995
3825;20;27;9;20;249992;249995
3826;11;27;22;20;250014;249995
3827;15;27;14;20;250002;249995
3828;7;27;13;20;250006;249995
3829;15;27;14;20;250002;249995
3830;11;27;18;20;250010;249995
3831;16;27;17;20;250005;249995
3832;11;27;18;20;250010;249995
3833;11;27;18;20;250010;249995
3834;7;27;13;20;250010;249995
3835;806;28;13;20;249207;249995
3836;15;28;9;20;249997;249995
3837;11;28;9;20;250001;249995
3838;12;28;13;20;250001;249995
3839;11;28;9;20;250001;249995
3840;15;28;18;20;250006;249995
3841;15;28;9;20;249997;249995
3842;7;28;9;20;250006;249995
3843;7;28;17;20;250014;249995
3844;11;28;14;20;250006;249995
3845;12;28;13;20;250001;249995
3846;7;28;9;20;250006;249995
3847;7;28;9;20;250006;249995
3848;11;28;14;20;250006;249995
3849;7;28;9;20;250006;249995
3850;64;28;9;20;249947;249995
3851;60;28;9;20;249951;249995
3852;69;28;13;20;249946;249995
3853;44;28;9;20;249968;249995
3854;24;28;17;20;249996;249995
3855;24;28;9;20;249988;249995
3856;15;28;18;20;250006;249995
3857;20;28;9;20;249992;249995
3858;11;28;14;20;250006;249995
3859;20;28;18;20;250001;249995
3860;20;28;9;20;249992;249995
3861;7;28;9;20;250006;249995
3862;15;28;18;20;250006;249995
3863;15;28;22;20;250010;249995
3864;20;28;9;20;249992;249995
3865;11;28;14;20;250006;249995
3866;12;28;9;20;249997;249995
3867;20;28;9;20;249992;249995
3868;15;28;14;20;250002;249995
3869;20;28;14;20;249997;249995
3870;12;28;13;20;250001;249995
3871;15;28;18;20;250006;249995
3872;11;28;14;20;250006;249995
3873;16;28;9;20;249997;249995
3874;12;27;17;20;250005;249995
3875;11;27;18;20;250010;249995
3876;11;27;14;20;250006;249995
3877;12;27;13;20;250001;249995
3878;15;27;14;20;250002;249995
3879;15;27;9;20;249997;249995
3880;11;27;14;20;250006;249995
3881;20;27;14;20;249997;249995
3882;11;27;14;20;250006;249995
3883;11;27;18;20;250010;249995
3884;15;27;9;20;249997;249995
3885;20;27;18;20;250001;249995
3886;16;27;21;20;250009;249995
3887;15;27;9;20;249997;249995
3888;15;27;18;20;250006;249995
3889;15;27;14;20;250002;249995
3890;7;27;13;20;250010;249995
3891;12;27;9;20;249997;249995
3892;15;27;18;20;250006;249995
3893;20;27;14;20;249997;249995
3894;15;27;9;20;249997;249995
3895;15;27;18;20;250006;249995
3896;11;27;9;20;250001;249995
3897;11;27;9;20;250001;249995
3898;15;27;18;20;250006;249995
3899;15;27;14;20;250002;249995
3900;15;27;9;20;249997;249995
3901;16;27;17;20;250005;249995
3902;20;27;18;20;250001;249995
3903;11;27;18;20;250010;249995
3904;15;27;9;20;249997;249995
3905;11;27;18;20;250010;249995
3906;20;27;18;20;250001;249995
3907;11;27;408;20;250400;249995
3908;15;27;18;20;250006;249995
3909;11;27;9;20;250001;249995
3910;15;27;14;20;250002;249995
3911;12;27;13;20;250001;249995
3912;15;27;18;20;250006;249995
3913;7;27;17;20;250014;249995
3914;7;27;13;20;250006;249995
3915;15;27;18;20;250006;249995
3916;20;27;18;20;250001;249995
3917;7;27;13;20;250010;249995
3918;15;27;18;20;250006;249995
3919;11;27;14;20;250006;249995
3920;15;27;9;20;249997;249995
3921;15;27;18;20;250006;249995
3922;12;27;9;20;249997;249995
3923;16;27;17;20;250005;249995
3924;11;27;9;20;250001;249995
3925;15;27;22;20;250010;249995
3926;20;27;14;20;249997;249995
3927;15;27;18;20;250006;249995
3928;7;27;9;20;250006;249995
3929;11;27;18;20;250010;249995
3930;7;27;9;20;250002;249995
3931;11;27;18;20;250010;249995
3932;20;27;9;20;249992;249995
3933;15;27;14;20;250002;249995
3934;7;27;13;20;250010;249995
3935;15;27;14;20;250002;249995
3936;15;27;9;20;249997;249995
3937;15;27;9;20;249997;249995
3938;11;27;14;20;250006;249995
3939;15;27;121;20;250109;249995
3940;16;27;13;20;250001;249995
3941;11;27;14;20;250006;249995
3942;15;27;18;20;250006;249995
3943;7;27;17;20;250014;249996
3944;11;27;18;20;250010;249996
3945;11;27;14;20;250006;249996
3946;20;27;14;20;249997;249996
3947;11;27;18;20;250010;249996
3948;15;27;18;20;250006;249996
3949;7;27;9;20;250006;249996
3950;20;27;18;20;250001;249996
3951;20;27;9;20;249992;249996
3952;11;27;9;20;250001;249996
3953;15;27;18;20;250006;249996
3954;15;27;14;20;250002;249996
3955;12;27;13;20;250001;249996
3956;15;27;14;20;250002;249996
3957;20;27;14;20;249997;249996
3958;15;27;18;20;250006;249996
3959;12;27;9;20;249997;249996
3960;16;27;13;20;250001;249996
3961;15;27;9;20;249997;249996
3962;15;27;18;20;250006;249996
3963;789;27;9;20;249220;249995
3964;20;27;9;20;249992;249995
3965;15;27;14;20;250002;249995
3966;11;27;9;20;250001;249995
3967;7;27;17;20;250014;249995
3968;7;27;21;20;250018;249995
3969;15;27;9;20;249997;249995
3970;15;27;18;20;250006;249995
3971;612;27;17;20;249405;249995
3972;11;27;18;20;250010;249995
3973;15;27;14;20;250002;249995
3974;7;27;17;20;250010;249995
3975;11;27;14;20;250006;249995
